"timeframe","state","rate_delta","rate_delta_nominal","resi_rate_delta","rate_pct","wind_solar_delta","wind_solar_pct","load_delta","load_pct","btm_delta","ee_delta","ev_delta","gas_share","gas_exposure","gas_exposure_nominal","coal_retirements_twh","utility_owned_gen","pou_pct","switching_pct","dr_potential","region","iso","expected_loss_mwh","expected_loss_fire_mwh","rate_delta_pre","rate_delta_nominal_pre","rate_pct_pre","saifi_delta","ami_delta","ca","rps_sales_cost"
"2016-2021","NE",-1.4455116819946,-0.210000000000001,-1.5454664142604,-0.12438002950863,15.052958195562,1.4461054657888,2141816,0.0709225766882298,0.0405058786936702,0.29345598900873,0.00123512583140764,0.0260979630553149,0.129376473235687,1.07672307403145,0,0.789812785531218,0.943849906260107,0,26.9503943684183,"midwest",1,19.9695904351096,0.153517703913253,0.966599773163001,1.17,0.090716804294478,0.2895,0.103715555711102,0,0
"2016-2021","NH",-0.0617605153856005,1.71,-0.686843663106998,-0.00309832493691582,0.714259372051061,0.318804379904828,-37688,-0.00345604328894129,1.25618158690004,1.47849102326636,0.0025963154183506,0.217889608916697,0.973003973972537,8.03521020286931,0,0.00110731402289604,0.0583279077485842,0.500962190321219,0.577857539768086,"northeast",1,12.3420630629904,0.0975232089792044,0.0925580710354019,0.92,0.00466499968454544,0.42,-0.032346425066348,0,1.72566799085883
"2016-2021","NJ",-1.0034948476286,0.629999999999999,-1.3050421760072,-0.0589205567941223,1.17267641339541,1.06323118130878,-2288905,-0.0303731967189588,2.29726847848678,1.29569313344565,0.00611295400640946,0.522097735200223,1.9279681313829,15.923026202978,10.9277604566261,0.0127858688277724,0.0119682446198963,0.457461881455894,0.810819745765223,"northeast",1,22.2051198782164,0.341497468636403,-2.2173724721759,-0.92,-0.115196005877581,0.214,-0.414332070588163,0,0.125266571882015
"2016-2021","NM",-0.920627737186202,0.67,-0.512324435357899,-0.0751019983147825,21.8008809345121,1.64679961743554,2354196,0.102180654854021,1.21181722577673,1.43846332611036,0.00190791861495855,0.317469223989412,1.21861934886576,9.81829344636899,27.5024555763908,0.585819395230554,0.287048479195928,0,4.56698508033884,"west",0,10.4165950127048,3.66051056989811,-0.5334199981236,0.379999999999999,-0.0417001991323828,-0.0635,-0.128864662386879,0,0.313634204700292
"2016-2021","NV",-1.34071427633301,0.19,-2.0299009278703,-0.118887596953574,7.86842522951301,0.902713479257883,2887412,0.0798849510978533,2.0578233788352,-0.584667290162881,0.00612364534502857,0.672021490004752,2.48436553425721,19.9611921070823,7.71707546922856,0.719107855433017,0.119815557555831,0.113836900466025,8.60518530031091,"west",0,20.4172143348308,2.81405706535085,-1.8512528086542,-0.58,-0.141011182769298,0.017,-0.0136581088902465,0,0.403113490036683
"2016-2021","NY",0.0115085528326979,1.64,-0.0918187432097,0.000624827295464393,1.22353594084225,0.402978159614117,-6379260,-0.0431605472141919,1.41167896969236,3.32298336688018,0.00402678329648157,0.39964473227122,1.4677900657459,12.1443488812219,7.511975202187,0.278027705761952,0.191533193957498,0.499088668493898,6.05662808833814,"northeast",1,9.83550865941288,0.0171805260272613,-2.9701573803172,-1.42,-0.138864224108926,0.17,0.13309598871547,0,1.1008767643551
"2016-2021","OH",-1.400941719375,-0.0800000000000001,-1.3133268097625,-0.110867077383355,1.49483094149211,1.36696645500933,-2879931,-0.0191233276747291,0.119794322849359,1.88499549654004,0.00178149511150548,0.36338245568958,1.37424491178966,11.3245701091823,45.6883367227715,0.216005709734417,0.0725314123428796,0.690648615648125,2.81928109376102,"midwest",1,5.10110730782638,0.0249089685699724,0.426093096697,0.81,0.034896672620427,0.1525,0.025555646314018,0,0
"2016-2021","OK",-0.316880097355821,0.69,-0.528265273505999,-0.0308566392455127,14.8684871359045,0.582584863841074,3008583,0.0489068844786072,0.0851539970557298,1.52398498818654,0.00157764416623652,0.47462737248871,1.73449893932026,14.0479165957668,0,0.621877979450276,0.306925201708587,0,8.16283695285348,"south",1,14.3878602179162,1.19740890161232,-0.6192369708283,0.0300000000000002,-0.0568698603237804,0.1145,-0.00193374717737238,0,0
"2016-2021","OR",-1.5036319602203,0.119999999999999,-1.1607829165646,-0.12669022878461,5.80023726174291,0.484953985671314,6785855,0.143314638954917,0.204228282800761,-0.6642997837442,0.00591246250966106,0.293052385698164,1.09885997547309,8.87662164634815,0,0.667950042162433,0.310173884960587,0.0510953765284049,1.67434114587927,"west",0,26.4291412632784,1.24044944626351,0.1012991924415,0.790000000000001,0.00860855388787438,0.296,0.0644909386015269,0,0
"2016-2021","PA",-1.5648344541096,-0.219999999999999,-1.9004907698832,-0.120642971181781,-0.126843073313272,-0.0768138219415167,-1987529,-0.0136761899658168,0.300623385730393,1.95968054904071,0.00228720776327863,0.414717087529789,1.29782274837636,10.7851636808669,0.0813794514559946,0.00116847095858373,0.0202327667945466,0.655738693722082,3.08205898896939,"northeast",1,6.76772502914214,0.0174244452594359,-1.0955636462092,-0.26,-0.0778854134104592,0.198,0.095381129676938,0,0.0188740102780441
