census_geoid,census_name,year,avg_total_lmp,avg_energy,avg_congestion,avg_loss,n_pnodes,inefficient_pricing,first_entry_year,treated,event_time,weight,group
51059431801,4318.01,2020,22.108863843351546,20.62579007285974,1.2684904371584702,0.2149396630236794,2,1.4834301001821495,,0,,0.5,control
51059431801,4318.01,2021,42.56160958904108,38.12522260273972,3.646285388127854,0.7907671232876714,2,4.4370525114155255,,0,,0.5,control
51059431801,4318.01,2022,87.70240525114157,73.38870547945206,12.053962328767122,2.260377853881278,2,14.314340182648401,,0,,0.5,control
51059431801,4318.01,2023,36.365107305936064,29.612191780821917,5.9160684931506875,0.8375776255707762,2,6.753646118721464,,0,,0.5,control
51059431801,4318.01,2024,37.33409949908925,31.22997723132966,5.12632684426229,0.9784039162112936,2,6.104730760473584,,0,,0.5,control
51059431801,4318.01,2025,59.56515867579911,46.76924429223748,11.045536529680366,1.7508824200913256,2,12.796418949771692,,0,,0.5,control
51059450601,4506.01,2015,38.01768721461188,33.33905136986301,3.653221461187216,1.0254143835616434,2,4.678635844748859,,0,,0.5,control
51059450601,4506.01,2016,31.139305555555556,27.52486794171221,3.015720059198544,0.5987175546448085,2,3.6144376138433523,,0,,0.5,control
51059450601,4506.01,2017,31.968208904109595,29.38840982488584,1.8075804794520551,0.7722186073059363,2,2.5797990867579914,,0,,0.5,control
51059450601,4506.01,2018,39.38109874429223,35.69340182648401,2.7389897260273965,0.9491033105022836,2,3.68809303652968,,0,,0.5,control
51059450601,4506.01,2019,28.033222602739727,25.979946347031955,1.4416997716894975,0.6121969178082193,2,2.0538966894977166,,0,,0.5,control
51059450601,4506.01,2020,22.392860883424405,20.62579007285974,1.4287260928961751,0.3387989526411658,2,1.767525045537341,,0,,0.5,control
51059450601,4506.01,2021,42.71564269406393,38.125222602739726,3.6353184931506837,0.955672374429224,2,4.590990867579908,,0,,0.5,control
51059450601,4506.01,2022,86.72142808219175,73.38870547945204,10.548149543378997,2.7852756849315066,2,13.333425228310503,,0,,0.5,control
51059450601,4506.01,2023,36.32170662100456,29.612191780821913,5.708284246575342,1.0018921232876712,2,6.710176369863014,,0,,0.5,control
51059450601,4506.01,2024,37.697687841530055,31.229977231329663,5.260380806010925,1.2078369763205836,2,6.468217782331509,,0,,0.5,control
51059450601,4506.01,2025,60.244355022831044,46.76924429223743,11.435335616438348,2.0402962328767122,2,13.47563184931506,,0,,0.5,control
51059452101,4521.01,2015,37.79068892694061,33.33905136986301,3.669137557077627,0.7825,2,4.4516375570776265,,0,,0.5,control
51059452101,4521.01,2016,30.998238274134795,27.52486794171221,3.0579001593806936,0.4154701730418944,2,3.473370332422588,,0,,0.5,control
51059452101,4521.01,2017,31.7839703196347,29.38840982488584,1.81307191780822,0.5824885844748855,2,2.3955605022831055,,0,,0.5,control
51059452101,4521.01,2018,39.11167922374428,35.69340182648401,2.7163470319634677,0.7023076484018265,2,3.418654680365294,,0,,0.5,control
51059452101,4521.01,2019,27.870472031963477,25.979946347031955,1.4361438356164378,0.4549355022831048,2,1.8910793378995425,,0,,0.5,control
51059452101,4521.01,2020,22.178575250455367,20.625790072859736,1.3349721083788713,0.21827356557377042,2,1.5532456739526417,,0,,0.5,control
51059452101,4521.01,2021,42.586857876712315,38.125222602739726,3.6643944063926934,0.7979012557077625,2,4.4622956621004555,,0,,0.5,control
51059452101,4521.01,2022,86.56951997716897,73.38870547945206,10.904398401826485,2.2771284246575334,2,13.181526826484019,,0,,0.5,control
51059452101,4521.01,2023,36.47427568493151,29.612191780821913,6.032595890410958,0.8301175799086761,2,6.862713470319634,,0,,0.5,control
51059452101,4521.01,2024,37.40766108834241,31.229977231329705,5.18469319216757,0.9934733606557367,2,6.178166552823306,,0,,0.5,control
51059452101,4521.01,2025,59.888001141552465,46.76924429223746,11.32051312785389,1.7988464611872153,2,13.119359589041105,,0,,0.5,control
51059461000,4610.0,2015,38.0160110350076,33.33905136986301,3.7266099695586,0.9503496955859969,3,4.676959665144597,,0,,0.5,control
51059461000,4610.0,2016,31.288283621736486,27.524867941712206,3.2191602155434125,0.5442554644808739,3,3.7634156800242864,,0,,0.5,control
51059461000,4610.0,2017,31.961204718417047,29.38840982488584,1.8919235159817351,0.680871385083714,3,2.572794901065449,,0,,0.5,control
51059461000,4610.0,2018,39.62455327245055,35.69340182648401,3.0763926940639243,0.8551487823439876,3,3.931541476407912,,0,,0.5,control
51059461000,4610.0,2019,28.341723363774733,25.97994634703196,1.7931822678843223,0.5691917808219179,3,2.3623740487062403,,0,,0.5,control
51059461000,4610.0,2020,22.627929568913164,20.62579007285974,1.6968021402550086,0.3058173952641165,3,2.002619535519125,,0,,0.5,control
51059461000,4610.0,2021,45.60698059360732,38.125222602739726,6.461650684931506,1.0206933028919327,3,7.482343987823438,,0,,0.5,control
51059461000,4610.0,2022,116.36168569254187,73.38870547945204,40.12641818873667,2.847311643835617,3,42.97372983257229,,0,,0.5,control
51059461000,4610.0,2023,41.87050761035008,29.612191780821913,11.189300608828013,1.0696198630136984,3,12.258920471841712,,0,,0.5,control
51059461000,4610.0,2024,38.995315725561625,31.229977231329684,6.525085382513663,1.2408803885853075,3,7.765965771098971,,0,,0.5,control
51059461000,4610.0,2025,67.33224581430746,46.769244292237424,18.465525494672757,2.0980475646879753,3,20.56357305936073,,0,,0.5,control
51059471402,4714.02,2015,37.84411415525113,33.33905136986301,3.6823801369863025,0.8226826484018268,1,4.505062785388129,,0,,0.5,control
51059471402,4714.02,2016,31.81329437360859,29.908983758348512,1.206589253187614,0.6977213620724548,3,1.9043106152600688,,0,,0.5,control
51059471402,4714.02,2017,31.827128995433796,29.38840982488584,1.8339132420091324,0.6048059360730594,3,2.438719178082192,,0,,0.5,control
51059471402,4714.02,2018,39.26937785388128,35.69340182648402,2.8381746575342457,0.7381221461187213,3,3.576296803652967,,0,,0.5,control
51059471402,4714.02,2019,28.230557077625566,25.979946347031955,1.7684817351598185,0.4826655251141549,3,2.2511472602739735,,0,,0.5,control
51059471402,4714.02,2020,22.353551912568307,20.62579007285974,1.4908845628415301,0.237290528233151,3,1.7281750910746811,,0,,0.5,control
51059471402,4714.02,2021,42.7225399543379,38.12522260273972,3.7572351598173506,0.8406986301369864,3,4.597933789954337,,0,,0.5,control
51059471402,4714.02,2022,89.16453538812785,73.38870547945206,13.260191400304421,2.5162758751902583,3,15.77646727549468,,0,,0.5,control
51059471402,4714.02,2023,36.613618340943674,29.612191780821917,6.044810502283103,0.957299086757991,3,7.002109589041094,,0,,0.5,control
51059471402,4714.02,2024,37.7850147996357,31.229977231329695,5.467618397085606,1.087953096539162,3,6.555571493624768,,0,,0.5,control
51059471402,4714.02,2025,61.32195167427701,46.76924429223741,12.630999619482495,1.9223371385083698,3,14.553336757990865,,0,,0.5,control
51059480503,4805.03,2015,38.025683409436844,33.33905136986301,3.7626107305936096,0.9240213089802128,3,4.686632039573823,,0,,0.5,control
51059480503,4805.03,2016,31.41477838494231,27.524867941712206,3.346596842744384,0.5433136004857314,3,3.8899104432301153,,0,,0.5,control
51059480503,4805.03,2017,31.986332191780814,29.38840982488584,1.9340928462709295,0.6638295281582953,3,2.597922374429225,,0,,0.5,control
51059480503,4805.03,2018,39.87942770167428,35.69340182648401,3.3336761796042604,0.8527035768645354,3,4.186379756468796,,0,,0.5,control
51059480503,4805.03,2019,28.436082952815834,25.979946347031955,1.8957610350076115,0.5609733637747337,3,2.4567343987823453,,0,,0.5,control
51059480503,4805.03,2020,22.835174559805708,20.62579007285974,1.8862788403157253,0.32371432908318143,3,2.2099931693989068,,0,,0.5,control
51059480503,4805.03,2021,45.80115334855404,38.125222602739726,6.5917146118721455,1.0847610350076107,3,7.676475646879756,,0,,0.5,control
51059480503,4805.03,2022,116.08345776255703,73.38870547945204,39.7081305175038,2.9872705479452057,3,42.695401065449005,,0,,0.5,control
51059480503,4805.03,2023,40.50748896499238,29.612191780821917,9.760676940639268,1.1352937595129375,3,10.895970700152205,,0,,0.5,control
51059480503,4805.03,2024,39.3830153309047,31.22997723132967,6.908494990892533,1.2451115664845174,3,8.15360655737705,,0,,0.5,control
51059480503,4805.03,2025,68.67654946727548,46.76924429223745,19.74588584474886,2.1619570015220693,3,21.907842846270928,,0,,0.5,control
51059480802,4808.02,2015,38.067947488584466,33.33905136986301,3.7956763698630134,0.9332197488584472,2,4.728896118721461,,0,,0.5,control
51059480802,4808.02,2016,31.447935450819664,27.524867941712202,3.3979445582877954,0.525122950819672,2,3.9230675091074674,,0,,0.5,control
51059480802,4808.02,2017,32.00545034246575,29.38840982488584,1.9705051369863016,0.6465353881278537,2,2.617040525114155,,0,,0.5,control
51059480802,4808.02,2018,40.01119006849315,35.69340182648402,3.471848744292235,0.8463293378995432,2,4.318178082191778,,0,,0.5,control
51059480802,4808.02,2019,28.516701484018267,25.979946347031955,1.9799623287671244,0.5573613013698632,2,2.5373236301369877,,0,,0.5,control
51059480802,4808.02,2020,22.99271061020037,20.62579007285974,2.045528802367941,0.322000227686703,2,2.367529030054644,,0,,0.5,control
51059480802,4808.02,2021,46.18504223744294,38.125222602739726,6.957396118721464,1.1030188356164383,2,8.060414954337903,,0,,0.5,control
51059480802,4808.02,2022,118.88926141552511,73.38870547945206,42.46881278538814,3.032407534246575,2,45.50122031963471,,0,,0.5,control
51059480802,4808.02,2023,41.33299029680366,29.612191780821917,10.567100456621,1.1543430365296805,2,11.72144349315068,,0,,0.5,control
51059480802,4808.02,2024,39.81302994080146,31.2299772313297,7.304834927140256,1.278845059198543,2,8.5836799863388,,0,,0.5,control
51059480802,4808.02,2025,70.56594121004566,46.769244292237445,21.577402968036523,2.219845890410959,2,23.79724885844748,,0,,0.5,control
51059482501,4825.01,2015,37.79626255707762,33.33905136986301,3.670396689497718,0.7868144977168946,2,4.457211187214613,,0,,1.0,control
51059482501,4825.01,2016,31.106333105646634,27.52486794171221,3.140705259562843,0.44075990437158474,2,3.5814651639344275,,0,,1.0,control
51059482501,4825.01,2017,31.800119863013705,29.38840982488584,1.8328961187214619,0.5788139269406392,2,2.411710045662101,,0,,1.0,control
51059482501,4825.01,2018,39.32702682648404,35.69340182648401,2.9030742009132418,0.7308761415525113,2,3.633950342465753,,0,,1.0,control
51059482501,4825.01,2019,28.083739155251145,25.979946347031955,1.6434103881278541,0.4609155251141552,2,2.1043259132420093,,0,,1.0,control
51059482501,4825.01,2020,22.4066404826958,20.62579007285974,1.5117440801457198,0.26961293260473584,2,1.7813570127504557,,0,,1.0,control
51059482501,4825.01,2021,44.81754908675798,38.12522260273972,5.674123287671233,1.0188458904109592,2,6.692969178082192,,0,,1.0,control
51059482501,4825.01,2022,106.18038641552508,73.38870547945204,30.03998173515983,2.7524109589041097,2,32.79239269406394,,0,,1.0,control
51059482501,4825.01,2023,38.35866038812786,29.612191780821913,7.761239726027394,0.9859492009132422,2,8.747188926940638,,0,,1.0,control
51059482501,4825.01,2024,37.854479735883416,31.229977231329677,5.538704462659375,1.0863023679417125,2,6.625006830601087,,0,,1.0,control
