year,pnode_id,pnode_name,type,avg_total_lmp,avg_energy,avg_congestion,avg_loss,hours
2015,32410481,ABINGDON,LOAD,30.702873287671224,33.33905136986302,-1.3441860730593609,-1.2919920091324208,8760
2015,32410483,ABINGDON,LOAD,30.702873287671224,33.33905136986302,-1.3441860730593609,-1.2919920091324208,8760
2015,32410515,ALUMRIDG,LOAD,33.29917579908674,33.33905136986302,0.21345319634703225,-0.25332876712328783,8760
2015,32410623,BENTMOUN,LOAD,33.758584474885836,33.33905136986302,1.0008710045662115,-0.5813378995433797,8760
2015,32410625,BENTMOUN,LOAD,33.758584474885836,33.33905136986302,1.0008710045662115,-0.5813378995433797,8760
2015,32410675,BLAINE,LOAD,34.379068493150676,33.33905136986302,1.2633013698630136,-0.22328424657534235,8760
2015,32410677,BLAINE,LOAD,34.379068493150676,33.33905136986302,1.2633013698630136,-0.22328424657534235,8760
2015,32410697,BONSACK,LOAD,34.03708447488586,33.33905136986302,1.222626712328767,-0.5245936073059357,8760
2015,32410733,BROOKVI2,LOAD,36.849447488584474,33.339051369863014,3.9606655251141545,-0.4502694063926942,8760
2015,32410741,BRUSHTAV,LOAD,38.409116438356165,33.339051369863014,5.254023972602734,-0.18395890410958898,8760
2015,32410753,BUCKHORN,LOAD,31.93998059360731,33.339051369863014,-0.8604223744292241,-0.5386484018264839,8760
2015,32410763,BURLING2,LOAD,33.86794520547945,33.339051369863014,1.1669691780821914,-0.6380753424657529,8760
2015,32410801,CANDLERS,LOAD,36.30546917808219,33.33905136986302,3.515526255707762,-0.5491084474885845,8760
2015,32410837,CATAWBA,LOAD,34.14439041095889,33.33905136986302,1.1139246575342467,-0.30858561643835647,8760
2015,32410839,CATAWBA,LOAD,34.79610273972602,33.33905136986302,1.1083755707762555,0.34867579908675794,8760
2015,32410841,CAVESPRI,LOAD,34.16128767123287,33.33905136986302,1.0446267123287658,-0.22239041095890405,8760
2015,32410843,CAVESPRI,LOAD,34.16128767123287,33.33905136986302,1.0446267123287658,-0.22239041095890405,8760
2015,32410849,CELANESE,LOAD,33.700154109589064,33.33905136986302,0.41412785388127876,-0.053025114155251046,8760
2015,32410851,CELANESE,LOAD,33.700154109589064,33.33905136986302,0.41412785388127876,-0.053025114155251046,8760
2015,32410853,CELANESE,LOAD,33.700154109589064,33.33905136986302,0.41412785388127876,-0.053025114155251046,8760
2015,32410905,CLAYPOOL,LOAD,31.03992009132421,33.33905136986302,-1.2384474885844743,-1.0606837899543382,8760
2015,32410907,CLEARBRO,LOAD,34.17935502283105,33.33905136986302,1.1552020547945199,-0.3148984018264839,8760
2015,32410947,COLUMBIA,LOAD,29.982083333333325,33.33905136986302,-2.0833801369863028,-1.2735878995433778,8760
2015,32410979,COPPERRI,LOAD,30.51915753424658,33.33905136986302,-1.398414383561644,-1.4214794520547949,8760
2015,32411115,DICKENS,LOAD,30.485559360730594,33.33905136986302,-1.3774600456621002,-1.4760319634703198,8760
2015,32411165,EDGEMONT,LOAD,33.64538242009133,33.33905136986302,0.45393835616438377,-0.1476073059360729,8760
2015,32411187,ELKGARD2,LOAD,30.679057077625576,33.33905136986302,-1.2898618721461177,-1.3701324200913254,8760
2015,32411189,ELKGARD2,LOAD,30.679057077625576,33.33905136986302,-1.2898618721461177,-1.3701324200913254,8760
2015,32411245,FALLINGB,LOAD,33.65624200913241,33.33905136986302,0.5391050228310492,-0.22191438356164403,8760
2015,32411253,FIELDALE,LOAD,32.71373630136987,33.33905136986302,-0.1814178082191775,-0.443897260273972,8760
2015,32411259,FIELDALE,LOAD,32.71690410958903,33.33905136986302,-0.14235273972602674,-0.4797945205479454,8760
2015,32411261,FIELDALE,LOAD,32.71690410958903,33.33905136986302,-0.14235273972602674,-0.4797945205479454,8760
2015,32411263,FIELDALE,LOAD,32.62679337899543,33.33905136986302,-0.2720821917808213,-0.44017579908675764,8760
2015,32411283,FLETCHER,LOAD,31.170407534246586,33.33905136986302,-1.2735627853881297,-0.8950810502283105,8760
2015,32411289,FLOYD,LOAD,33.22072945205481,33.33905136986302,0.11628538812785391,-0.23460730593607299,8760
2015,32411301,FOREST2,LOAD,38.237061643835624,33.33905136986302,5.102700913242006,-0.20469063926940614,8760
2015,32411325,FREMONT,LOAD,31.177273972602723,33.33905136986302,-1.362150684931506,-0.7996267123287669,8760
2015,32411329,FRIES,LOAD,32.994339041095884,33.33905136986302,-0.6008527397260265,0.256140410958904,8760
2015,32411331,FRIES,LOAD,32.994339041095884,33.33905136986302,-0.6008527397260265,0.256140410958904,8760
2015,32411389,GLENLYN,LOAD,33.60586643835614,33.33905136986302,0.3012557077625576,-0.03444063926940645,8760
2015,32411391,GLENLYN,LOAD,33.60586643835614,33.33905136986302,0.3012557077625576,-0.03444063926940645,8760
2015,32411403,GOMINGO,LOAD,37.788256849315054,33.33905136986302,5.077320776255706,-0.6281152968036524,8760
2015,32411421,GRASSYCR,LOAD,31.597122146118725,33.33905136986302,-1.1914908675799085,-0.550438356164384,8760
2015,32411425,GRAVESMI,LOAD,37.006937214611845,33.33905136986302,4.08517808219178,-0.41729223744292243,8760
2015,32411427,GRAVESMI,LOAD,37.006937214611845,33.33905136986302,4.08517808219178,-0.41729223744292243,8760
2015,32411469,HANCOCK,LOAD,34.147915525114136,33.33905136986302,1.063966894977169,-0.25510273972602737,8760
2015,32411471,HANCOCK,LOAD,34.147915525114136,33.33905136986302,1.063966894977169,-0.25510273972602737,8760
2015,32411473,HANCOCK,LOAD,34.147915525114136,33.33905136986302,1.063966894977169,-0.25510273972602737,8760
2015,32411475,HANCOCK,LOAD,34.147915525114136,33.33905136986302,1.063966894977169,-0.25510273972602737,8760
2015,32411477,HANCOCK,LOAD,34.147915525114136,33.33905136986302,1.063966894977169,-0.25510273972602737,8760
2015,32411603,HUFFMAN,LOAD,31.686526255707765,33.33905136986302,-0.9233710045662096,-0.729154109589041,8760
2015,32411605,HUFFMAN,LOAD,31.686526255707765,33.33905136986302,-0.9233710045662096,-0.729154109589041,8760
2015,32411615,HUNTINCT,LOAD,34.432598173515984,33.33905136986302,1.1534691780821913,-0.059922374429223726,8760
2015,32411677,INGLESST,LOAD,33.445713470319646,33.33905136986302,0.3094509132420099,-0.20278881278538805,8760
2015,32411691,IVYHILL,LOAD,36.81819063926941,33.33905136986302,3.8464623287671253,-0.36732305936073073,8760
2015,32411713,JOHNSONM,LOAD,38.584817351598176,33.33905136986302,5.631054794520547,-0.3852888127853881,8760
2015,32411753,KIMBALLT,LOAD,33.791003424657546,33.33905136986302,0.47856849315068545,-0.026616438356164288,8760
2015,32411755,KIMBALLT,LOAD,33.791003424657546,33.33905136986302,0.47856849315068545,-0.026616438356164288,8760
2015,32411769,KUMIS,LOAD,33.64006963470319,33.33905136986302,0.9113184931506869,-0.6103002283105022,8760
2015,32411807,LEBANON,LOAD,30.593376712328777,33.33905136986302,-1.3087283105022833,-1.4369463470319637,8760
2015,32411847,LONESOME,LOAD,32.55899771689497,33.33905136986302,-0.529545662100456,-0.25050799086757997,8760
2015,32412009,MONEL,LOAD,37.64494292237443,33.33905136986302,4.782111872146121,-0.47622031963470335,8760
2015,32412011,MONETA,LOAD,34.93426141552512,33.33905136986302,2.2041997716894968,-0.6089897260273973,8760
2015,32412031,MOSELEY,LOAD,36.450477168949774,33.33905136986302,3.290393835616436,-0.17896803652968052,8760
2015,32412079,NBLACKSB,LOAD,33.89332648401827,33.33905136986302,0.7494098173515982,-0.19513470319634696,8760
2015,32412117,NEWLONDO,LOAD,38.3808584474886,33.33905136986302,5.25315182648401,-0.21134474885844762,8760
2015,32412175,OAKLEVEL,LOAD,33.064837899543384,33.33905136986302,0.13240410958904142,-0.4066175799086756,8760
2015,32412231,PEAKCREE,LOAD,32.638407534246575,33.33905136986302,-0.20205022831050193,-0.4985936073059362,8760
2015,32412233,PEAKCREE,LOAD,32.638407534246575,33.33905136986302,-0.20205022831050193,-0.4985936073059362,8760
2015,32412239,PENHOOK,LOAD,35.47336415525115,33.33905136986302,2.7610867579908662,-0.6267739726027396,8760
2015,32412245,PETERSMO,LOAD,33.65848515981736,33.33905136986302,0.3509760273972596,-0.03154223744292238,8760
2015,32412261,PINNACLE,LOAD,32.4872180365297,33.33905136986302,-0.1947465753424652,-0.657086757990868,8760
2015,32412263,PINNACLE,LOAD,32.4872180365297,33.339051369863014,-0.1947465753424652,-0.6570867579908682,8760
2015,32412265,PIPERSGA,LOAD,31.774721461187216,33.339051369863014,-0.8992751141552506,-0.6650547945205478,8760
2015,32412267,PIPERSGA,LOAD,31.774721461187216,33.339051369863014,-0.8992751141552506,-0.6650547945205478,8760
2015,32412275,POAGESMI,LOAD,33.91316780821916,33.339051369863014,0.9772636986301376,-0.4031472602739727,8760
2015,32412319,RAVENSWO,LOAD,32.050697488584476,33.339051369863014,-0.9723789954337874,-0.3159748858447488,8760
2015,32412345,REUSENS,LOAD,37.50845433789954,33.339051369863014,4.514480593607304,-0.3450776255707766,8760
2015,32412347,REUSENS,LOAD,37.54607648401827,33.339051369863014,4.550172374429222,-0.3431472602739727,8760
2015,32412357,RIDGEWAY,LOAD,32.68375799086758,33.339051369863014,-0.16282876712328723,-0.49246461187214596,8760
2015,32412377,RIVERVIL,LOAD,37.83363812785389,33.339051369863014,4.148211187214612,0.3463755707762558,8760
2015,32412379,RIVERVIL,LOAD,37.83363812785389,33.339051369863014,4.148211187214612,0.3463755707762558,8760
2015,32412381,RIVERVIL,LOAD,37.83363812785389,33.339051369863014,4.148211187214612,0.3463755707762558,8760
2015,32412383,ROANELST,LOAD,34.138152968036515,33.339051369863014,1.0169006849315072,-0.21779908675799106,8760
2015,32412385,ROANELST,LOAD,34.138152968036515,33.339051369863014,1.0169006849315072,-0.21779908675799106,8760
2015,32412387,ROANELST,LOAD,34.137858447488576,33.339051369863014,1.0168847031963475,-0.21807762557077645,8760
2015,32412389,ROANOKE,LOAD,34.25761872146118,33.339051369863014,1.2004863013698623,-0.28191894977168963,8760
2015,32412407,ROCKCAST,LOAD,35.22106164383562,33.339051369863014,2.4920559360730565,-0.6100456621004563,8760
2015,32412459,RUSTBURG,LOAD,36.32802739726028,33.339051369863014,3.515529680365297,-0.5265536529680364,8760
2015,32412473,SALTVILL,LOAD,30.863410958904115,33.339051369863014,-1.2357248858447485,-1.239915525114156,8760
2015,32412475,SALTVILL,LOAD,30.863284246575347,33.339051369863014,-1.2355730593607301,-1.2401940639269415,8760
2015,32412515,SCHRISTI,LOAD,33.611244292237465,33.339051369863014,0.623406392694063,-0.35121347031963457,8760
2015,32412561,SHANNON,LOAD,30.8984703196347,33.339051369863014,-1.6261392694063928,-0.8144417808219181,8760
2015,32412571,SHAWSVIL,LOAD,33.65954109589041,33.339051369863014,0.6586404109589038,-0.33815068493150663,8760
2015,32412597,SKIMMER,LOAD,38.025011415525114,33.339051369863014,4.195771689497714,0.4901883561643836,8760
2015,32412609,SLYNCHBU,LOAD,36.73129223744291,33.339051369863014,3.8660433789954363,-0.47380251141552515,8760
2015,32412611,SLYNCHBU,LOAD,36.73129223744291,33.339051369863014,3.8660433789954363,-0.47380251141552515,8760
2015,32412615,SLYNCHBU,LOAD,36.86327283105024,33.339051369863014,3.837182648401825,-0.31296118721461197,8760
2015,32412617,SLYNCHBU,LOAD,36.81067922374429,33.339051369863014,3.851172374429225,-0.3795445205479451,8760
2015,32412619,SLYNCHBU,LOAD,36.81067922374429,33.339051369863014,3.851172374429225,-0.3795445205479451,8760
2015,32412685,STARKEY,LOAD,34.0180285388128,33.339051369863014,0.9925148401826487,-0.3135376712328768,8760
2015,32412799,TANKHILL,LOAD,33.48894406392694,33.339051369863014,0.48348972602739704,-0.3335970319634705,8760
2015,32412803,TAZEWELL,LOAD,31.798886986301383,33.339051369863014,-0.9312237442922364,-0.6089406392694068,8760
2015,32412829,THORNTON,LOAD,33.78161643835616,33.339051369863014,0.6736358447488586,-0.23107077625570785,8760
2015,32412863,TRABUE,LOAD,31.053388127853882,33.339051369863014,-1.589672374429223,-0.6959908675799088,8760
2015,32412865,TRABUE,LOAD,31.053388127853882,33.339051369863014,-1.589672374429223,-0.6959908675799088,8760
2015,32412867,TRABUE,LOAD,31.053388127853882,33.339051369863014,-1.589672374429223,-0.6959908675799088,8760
2015,32412877,TURNER,LOAD,32.531255707762554,33.339051369863014,0.9033287671232876,-1.711124429223744,8760
2015,32412881,TURNER,LOAD,33.10995776255707,33.339051369863014,1.3765696347032008,-1.6056632420091326,8760
2015,32412919,VICKER,LOAD,33.733001141552506,33.339051369863014,0.45393607305936096,-0.059986301369863146,8760
2015,32412927,VINTON,LOAD,34.222163242009145,33.339051369863014,1.208135844748857,-0.3250239726027399,8760
2015,32412929,VINTON,LOAD,34.222163242009145,33.339051369863014,1.208135844748857,-0.3250239726027399,8760
2015,32412937,WAKEFIEL,LOAD,29.968047945205477,33.339051369863014,-1.784783105022829,-1.5862203196347016,8760
2015,32413093,WSALEM,LOAD,33.7285525114155,33.339051369863014,1.0155148401826488,-0.6260136986301368,8760
2015,32413103,WURNO,LOAD,32.83932762557076,33.339051369863014,-0.08676484018264809,-0.4129589041095893,8760
2015,32413105,WURNO,LOAD,32.83932762557076,33.339051369863014,-0.08676484018264809,-0.4129589041095893,8760
2015,32413115,WYTHE,LOAD,32.7779691780822,33.339051369863014,-0.529240867579908,-0.031841324200913235,8760
2015,32413117,WYTHE,LOAD,32.66018949771688,33.339051369863014,-0.5292397260273966,-0.14962214611872154,8760
2015,32416457,PHILPOTT,LOAD,32.94700570776257,33.339051369863014,-0.06702511415525035,-0.3250205479452055,8760
2015,33884119,RIVERTON,LOAD,36.070607305936086,33.339051369863014,2.7749086757990864,-0.043352739726027406,8760
2015,34885183,ACCA,LOAD,36.78363356164385,33.339051369863014,3.229739726027399,0.2148424657534247,8760
2015,34885185,ACCA,LOAD,36.8204280821918,33.339051369863014,3.229742009132422,0.25163470319634684,8760
2015,34885187,ACCA,LOAD,36.84213127853883,33.339051369863014,3.229739726027399,0.2733401826484016,8760
2015,34885189,ACCA,LOAD,36.8068915525114,33.339051369863014,3.2297454337899554,0.2380947488584475,8760
2015,34885191,ACCA,LOAD,36.80143493150684,33.339051369863014,3.2297363013698646,0.23264726027397245,8760
2015,34885193,ALLIED,LOAD,36.33960159817352,33.339051369863014,3.133420091324202,-0.1328698630136986,8760
2015,34885195,ALLIED,LOAD,36.33459817351599,33.339051369863014,3.13341894977169,-0.1378721461187216,8760
2015,34885197,ALLIED,LOAD,36.33930707762558,33.339051369863014,3.1334063926940647,-0.13315068493150684,8760
2015,34885199,ALPINE,LOAD,36.34756392694065,33.339051369863014,3.1352671232876714,-0.12675456621004566,8760
2015,34885201,ALPINE,LOAD,36.344033105022845,33.339051369863014,3.1352705479452054,-0.13028881278538812,8760
2015,34885203,ALPINE,LOAD,36.347269406392705,33.339051369863014,3.1352534246575345,-0.12703538812785387,8760
2015,34885209,BANISTE4,LOAD,37.23611073059361,33.339051369863014,4.599543378995432,-0.7024840182648406,8760
2015,34885213,BASIN,LOAD,36.53719977168951,33.339051369863014,3.2468824200913247,-0.048734018264840175,8760
2015,34885215,BASIN,LOAD,36.51380022831049,33.339051369863014,3.218835616438357,-0.04408675799086755,8760
2015,34885217,BASIN,LOAD,36.5851426940639,33.339051369863014,3.2188367579908688,0.027254566210045617,8760
2015,34885219,BEECHDP,LOAD,35.313180365296816,33.339051369863014,2.9503869863013685,-0.9762579908675796,8760
2015,34885223,BELLWOOD,LOAD,36.66193378995436,33.339051369863014,3.2800582191780836,0.042824200913242114,8760
2015,34885225,BELLWOOD,LOAD,36.71093493150686,33.339051369863014,3.280057077625572,0.09182648401826485,8760
2015,34885233,BRODNAX,LOAD,35.7047111872146,33.339051369863014,2.53539497716895,-0.1697351598173517,8760
2015,34885243,CARVER,LOAD,36.76316438356164,33.339051369863014,3.230441780821919,0.19367123287671234,8760
2015,34885245,CARVER,LOAD,36.76318493150685,33.339051369863014,3.2303892694063934,0.19374429223744294,8760
2015,34885247,CARVER,LOAD,36.96068150684931,33.339051369863014,3.230390410958905,0.3912397260273971,8760
2015,34885249,CARVER,LOAD,37.03847031963468,33.339051369863014,3.230445205479453,0.4689737442922373,8760
2015,34885255,CENTRLIA,LOAD,36.829549086757986,33.339051369863014,3.2760399543378997,0.2144577625570777,8760
2015,34885257,CENTRLIA,LOAD,36.747792237442894,33.339051369863014,3.2760422374429226,0.13269863013698646,8760
2015,34885261,CHASECTY,LOAD,34.900828767123286,33.339051369863014,2.293035388127856,-0.7312579908675805,8760
2015,34885265,CHATHAM4,LOAD,37.2756415525114,33.339051369863014,4.087071917808219,-0.15048173515981753,8760
2015,34885303,CLIMAXDP,LOAD,37.2324589041096,33.339051369863014,4.087229452054793,-0.1938219178082194,8760
2015,34885313,CREWE,LOAD,35.50250684931507,33.339051369863014,2.004195205479452,0.15926027397260267,8760
2015,34885319,DANLTNDP,LOAD,34.17236187214613,33.339051369863014,2.4658961187214605,-1.6325856164383563,8760
2015,34885321,DISPUTNT,LOAD,36.50646232876711,33.339051369863014,3.1317317351598177,0.035679223744292284,8760
2015,34885325,DRYBURG,LOAD,35.3716906392694,33.339051369863014,3.232496575342468,-1.1998573059360722,8760
2015,34885327,DRYBURG,LOAD,35.3716906392694,33.339051369863014,3.232496575342468,-1.1998573059360722,8760
2015,34885329,DUNNSVIL,LOAD,37.18552397260273,33.339051369863014,3.236412100456622,0.6100605022831052,8760
2015,34885343,EMPORIA,LOAD,36.04049315068493,33.339051369863014,2.6076369863013706,0.09380479452054792,8760
2015,34885345,ENON4,LOAD,36.440800228310515,33.339051369863014,3.127277397260274,-0.025528538812785332,8760
2015,34885349,FARMVILL,LOAD,35.00327397260274,33.339051369863014,2.004390410958904,-0.3401678082191779,8760
2015,34885351,FARMVILL,LOAD,35.007385844748846,33.339051369863014,2.004392694063927,-0.33605821917808215,8760
2015,34885353,FARMVILL,LOAD,34.78808333333332,33.339051369863014,1.9928413242009129,-0.5438093607305936,8760
2015,34885359,FOURRIVR,LOAD,36.24105821917807,33.339051369863014,3.2231803652968054,-0.32117351598173516,8760
2015,34885363,FTPICKET,LOAD,35.8554394977169,33.339051369863014,2.0041860730593606,0.5122020547945203,8760
2015,34885365,FTPICKET,LOAD,35.619791095890406,33.339051369863014,2.004192922374429,0.27654680365296774,8760
2015,34885367,GARNERDP,LOAD,37.377589041095874,33.339051369863014,3.2283858447488596,0.810151826484018,8760
2015,34885377,GRETNA,LOAD,37.933688356164375,33.339051369863014,4.0868378995433785,0.5077990867579911,8760
2015,34885381,GRITDP,LOAD,35.62763926940641,33.339051369863014,2.9602922374429235,-0.6717043378995434,8760
2015,34885393,HARMONYV,LOAD,37.226962328767144,33.339051369863014,3.202155251141554,0.685755707762557,8760
2015,34885395,HARVELL,LOAD,36.660528538812784,33.339051369863014,3.167800228310502,0.1536769406392694,8760
2015,34885397,HARVELL,LOAD,36.48297602739725,33.339051369863014,3.1677990867579906,-0.023874429223744244,8760
2015,34885399,HARWGATE,LOAD,36.68068264840185,33.339051369863014,3.2329052511415535,0.10872602739726028,8760
2015,34885401,HARWGATE,LOAD,36.63687442922374,33.339051369863014,3.2329006849315074,0.06492237442922383,8760
2015,34885403,HARWGATE,LOAD,36.32502739726029,33.339051369863014,3.1539417808219183,-0.16796575342465758,8760
2015,34885405,HAYES,LOAD,37.48844292237443,33.339051369863014,3.1847340182648405,0.9646575342465749,8760
2015,34885407,HAYES,LOAD,37.31475114155249,33.339051369863014,3.1847317351598172,0.7909680365296804,8760
2015,34885421,HULLSTR,LOAD,36.644492009132414,33.339051369863014,3.2584246575342486,0.04701598173515975,8760
2015,34885423,HULLSTR,LOAD,36.807843607305934,33.339051369863014,3.248752283105023,0.2200399543378994,8760
2015,34885425,HULLSTR,LOAD,36.73405821917808,33.339051369863014,3.2585719178082213,0.13643493150684932,8760
2015,34885431,IRONBRI4,LOAD,36.5168710045662,33.339051369863014,3.1385251141552533,0.03929452054794517,8760
2015,34885433,IRONBRI4,LOAD,36.47759589041095,33.339051369863014,3.1237968036529673,0.014747716894977224,8760
2015,34885435,IRONBRI4,LOAD,36.500122146118706,33.339051369863014,3.123727168949772,0.03734360730593614,8760
2015,34885441,JARRATT,LOAD,35.85738812785388,33.339051369863014,2.599376712328766,-0.0810399543378996,8760
2015,34885443,JARRATT,LOAD,35.85738812785388,33.339051369863014,2.599376712328766,-0.0810399543378996,8760
2015,34885445,JARRATT,LOAD,35.85738812785388,33.339051369863014,2.599376712328766,-0.0810399543378996,8760
2015,34885447,JARRATT,LOAD,35.85738812785388,33.33905136986302,2.5993767123287665,-0.0810399543378996,8760
2015,34885449,JETERSVL,LOAD,35.426074200913234,33.33905136986302,2.0042157534246576,0.0828070776255709,8760
2015,34885453,KDOMINDP,LOAD,36.65368607305936,33.33905136986302,3.288963470319635,0.02567123287671236,8760
2015,34885455,KENBRIDG,LOAD,35.10233675799086,33.33905136986302,2.2932066210045683,-0.5299212328767124,8760
2015,34885459,KEVLAR,LOAD,36.578301369863034,33.33905136986302,3.259656392694065,-0.020406392694063934,8760
2015,34885461,KEVLAR,LOAD,36.58117465753426,33.33905136986302,3.2596552511415533,-0.01753196347031955,8760
2015,34885471,LAKESID4,LOAD,36.65449999999998,33.33905136986302,3.2258299086758,0.08961872146118717,8760
2015,34885473,LAKESID4,LOAD,36.75669520547944,33.33905136986302,3.2258264840182655,0.19181735159817334,8760
