Datacenter URL,State,City,Datacenter Name
https://www.datacentermap.com/usa/virginia/dulles/aws-iad-light-speed-plz-campus/,virginia,dulles,aws-iad-light-speed-plz-campus
https://www.datacentermap.com/usa/virginia/ashburn/aws-iad-loudoun-county-campus/,virginia,ashburn,aws-iad-loudoun-county-campus
https://www.datacentermap.com/usa/virginia/sterling/aws-iad-loudoun-downs-campus/,virginia,sterling,aws-iad-loudoun-downs-campus
https://www.datacentermap.com/usa/virginia/dulles/aws-iad-platform-old-ox-campus/,virginia,dulles,aws-iad-platform-old-ox-campus
https://www.datacentermap.com/usa/virginia/fredericksburg/aws-iad-potomac-church-tech-center/,virginia,fredericksburg,aws-iad-potomac-church-tech-center
https://www.datacentermap.com/usa/virginia/sterling/aws-iad-severn-squire-campus/,virginia,sterling,aws-iad-severn-squire-campus
https://www.datacentermap.com/usa/virginia/chantilly/aws-iad-virginia-mallory-campus/,virginia,chantilly,aws-iad-virginia-mallory-campus
https://www.datacentermap.com/usa/virginia/manassas/aws-iad-wellington-glen-tech-park/,virginia,manassas,aws-iad-wellington-glen-tech-park
https://www.datacentermap.com/usa/virginia/richmond/aws-northeast-creek-technology-campus/,virginia,richmond,aws-northeast-creek-technology-campus
https://www.datacentermap.com/usa/virginia/gainesville-va/big-red-apple-innovation-corridor/,virginia,gainesville-va,big-red-apple-innovation-corridor
https://www.datacentermap.com/usa/virginia/charlottesville/brightspeed-charlottesville/,virginia,charlottesville,brightspeed-charlottesville
https://www.datacentermap.com/usa/virginia/roanoke/brush-mountain-data-center/,virginia,roanoke,brush-mountain-data-center
https://www.datacentermap.com/usa/virginia/richmond/cavalier/,virginia,richmond,cavalier
https://www.datacentermap.com/usa/virginia/chantilly/chantilly-premier/,virginia,chantilly,chantilly-premier
https://www.datacentermap.com/usa/virginia/vienna-virginia/cherryroad-dca2/,virginia,vienna-virginia,cherryroad-dca2
https://www.datacentermap.com/usa/virginia/richmond/chesterfield-technology-park/,virginia,richmond,chesterfield-technology-park
https://www.datacentermap.com/usa/virginia/richmond/chirisa-digital-drive-dc1/,virginia,richmond,chirisa-digital-drive-dc1
https://www.datacentermap.com/usa/virginia/richmond/chirisa-digital-drive-dc2/,virginia,richmond,chirisa-digital-drive-dc2
https://www.datacentermap.com/usa/virginia/richmond/chirisa-richmond-ctp-01/,virginia,richmond,chirisa-richmond-ctp-01
https://www.datacentermap.com/usa/virginia/richmond/chirisa-richmond-ctp-02/,virginia,richmond,chirisa-richmond-ctp-02
