Datacenter URL,State,City,Datacenter Name
https://www.datacentermap.com/usa/california/san-luis-obispo/twtc-san-luis-obispo/,california,san-luis-obispo,twtc-san-luis-obispo
https://www.datacentermap.com/usa/california/santa-barbara/twtc-santa-barbara/,california,santa-barbara,twtc-santa-barbara
https://www.datacentermap.com/usa/california/san-francisco/twtc-walnut-creek/,california,san-francisco,twtc-walnut-creek
https://www.datacentermap.com/usa/california/san-diego/twt-san-diego/,california,san-diego,twt-san-diego
https://www.datacentermap.com/usa/california/los-angeles/unitedlayer-los-angeles/,california,los-angeles,unitedlayer-los-angeles
https://www.datacentermap.com/usa/california/san-francisco/unitedlayer-san-francisco/,california,san-francisco,unitedlayer-san-francisco
https://www.datacentermap.com/usa/california/fresno/unwired-fat1/,california,fresno,unwired-fat1
https://www.datacentermap.com/usa/california/los-angeles/uscolo/,california,los-angeles,uscolo
https://www.datacentermap.com/usa/california/san-jose/valley-exchange/,california,san-jose,valley-exchange
https://www.datacentermap.com/usa/california/santa-clara/vantage-ca2-building-1/,california,santa-clara,vantage-ca2-building-1
https://www.datacentermap.com/usa/california/santa-clara/vantage-ca2-building-2/,california,santa-clara,vantage-ca2-building-2
https://www.datacentermap.com/usa/california/santa-clara/vantage-ca2-building-3/,california,santa-clara,vantage-ca2-building-3
https://www.datacentermap.com/usa/california/santa-clara/vantage-ca2-santa-clara-ii-campus/,california,santa-clara,vantage-ca2-santa-clara-ii-campus
https://www.datacentermap.com/usa/california/santa-clara/vantage-ca3-santa-clara-iii/,california,santa-clara,vantage-ca3-santa-clara-iii
https://www.datacentermap.com/usa/california/los-angeles/vernon-data-center/,california,los-angeles,vernon-data-center
https://www.datacentermap.com/usa/california/los-angeles/vertex-ssx/,california,los-angeles,vertex-ssx
https://www.datacentermap.com/usa/california/san-francisco/virtustream-sf/,california,san-francisco,virtustream-sf
https://www.datacentermap.com/usa/california/santa-clara/wave-hosting/,california,santa-clara,wave-hosting
https://www.datacentermap.com/usa/california/los-angeles/webnx-lax/,california,los-angeles,webnx-lax
https://www.datacentermap.com/usa/california/los-angeles/wilcon/,california,los-angeles,wilcon
https://www.datacentermap.com/usa/california/los-angeles/wilshire-annex/,california,los-angeles,wilshire-annex
https://www.datacentermap.com/usa/california/los-angeles/windstream-los-angeles/,california,los-angeles,windstream-los-angeles
https://www.datacentermap.com/usa/california/los-angeles/xfernet-data-center/,california,los-angeles,xfernet-data-center
https://www.datacentermap.com/usa/california/los-angeles/xgridcolo1/,california,los-angeles,xgridcolo1
https://www.datacentermap.com/usa/california/los-angeles/xo-los-angeles/,california,los-angeles,xo-los-angeles
https://www.datacentermap.com/usa/california/san-francisco/xo-san-francisco/,california,san-francisco,xo-san-francisco
https://www.datacentermap.com/usa/california/san-francisco/xo-san-francisco2/,california,san-francisco,xo-san-francisco2
https://www.datacentermap.com/usa/california/santa-ana/xo-santa-ana/,california,santa-ana,xo-santa-ana
