year,pnode_id,pnode_name,type,avg_total_lmp,avg_energy,avg_congestion,avg_loss,hours,latitude,longitude,census_geoid,census_name
2015,32411847,LONESOME,LOAD,32.558997716895,33.339051369863014,-0.5295456621004568,-0.2505079908675799,8760,37.23666153,-81.31395374,51185020200,202
2015,32412009,MONEL,LOAD,37.64494292237443,33.339051369863014,4.782111872146116,-0.4762203196347032,8760,37.45648548,-79.12426127,51009010503,105.03
2015,32412011,MONETA,LOAD,34.9342614155251,33.339051369863014,2.2041997716894968,-0.6089897260273972,8760,37.19526388,-79.61744947,51019030501,305.01
2015,32412031,MOSELEY,LOAD,36.45047716894977,33.339051369863014,3.2903938356164377,-0.1789680365296804,8760,37.35232939,-79.56578353,51019030401,304.01
2015,32412079,NBLACKSB,LOAD,33.89332648401826,33.339051369863014,0.7494098173515982,-0.1951347031963469,8760,37.27708188,-80.38097126,51121020500,205
2015,32412117,NEWLONDO,LOAD,38.38085844748858,33.339051369863014,5.2531518264840145,-0.2113447488584476,8760,37.32910871,-79.30879958,51019030201,302.01
2015,32412175,OAKLEVEL,LOAD,33.0648378995434,33.339051369863014,0.1324041095890409,-0.4066175799086757,8760,36.82143927,-79.93027797,51067020700,207
2015,32412231,PEAKCREE,LOAD,32.638407534246575,33.339051369863014,-0.2020502283105027,-0.4985936073059363,8760,37.04844348,-80.74781265,51155210201,2102.01
2015,32412233,PEAKCREE,LOAD,32.638407534246575,33.339051369863014,-0.2020502283105027,-0.4985936073059363,8760,37.04844348,-80.74781265,51155210201,2102.01
2015,32412239,PENHOOK,LOAD,35.473364155251176,33.339051369863014,2.7610867579908684,-0.6267739726027397,8760,36.97884841,-79.61653232,51067020102,201.02
2015,32412245,PETERSMO,LOAD,33.65848515981734,33.339051369863014,0.3509760273972609,-0.0315422374429223,8760,37.37210044,-80.79814558,51071930300,9303
2015,32412261,PINNACLE,LOAD,32.48721803652967,33.339051369863014,-0.194746575342466,-0.657086757990868,8760,36.6669097,-80.4479937,51141030200,302
2015,32412263,PINNACLE,LOAD,32.48721803652967,33.339051369863014,-0.194746575342466,-0.657086757990868,8760,36.6669097,-80.4479937,51141030200,302
2015,32412265,PIPERSGA,LOAD,31.77472146118721,33.339051369863014,-0.8992751141552499,-0.6650547945205478,8760,36.75858586,-80.74842048,51035080200,802
2015,32412267,PIPERSGA,LOAD,31.77472146118721,33.339051369863014,-0.8992751141552499,-0.6650547945205478,8760,36.75858586,-80.74842048,51035080200,802
2015,32412275,POAGESMI,LOAD,33.913167808219185,33.339051369863014,0.9772636986301372,-0.4031472602739727,8760,37.19948276,-80.0346502,51161030600,306
2015,32412319,RAVENSWO,LOAD,32.05069748858448,33.339051369863014,-0.972378995433789,-0.3159748858447486,8760,38.79675185,-77.24370308,51059430400,4304
2015,32412345,REUSENS,LOAD,37.50845433789954,33.339051369863014,4.514480593607304,-0.3450776255707766,8760,37.46249542,-79.18712614,51680000100,1
2015,32412347,REUSENS,LOAD,37.546076484018265,33.339051369863014,4.550172374429221,-0.3431472602739728,8760,37.46249542,-79.18712614,51680000100,1
2015,32412357,RIDGEWAY,LOAD,32.68375799086759,33.339051369863014,-0.1628287671232881,-0.4924646118721462,8760,36.58641859,-79.8386542,51089010500,105
2015,32412377,RIVERVIL,LOAD,37.833638127853874,33.339051369863014,4.148211187214611,0.3463755707762556,8760,37.5111295,-78.91198683,51009010200,102
2015,32412379,RIVERVIL,LOAD,37.833638127853874,33.339051369863014,4.148211187214611,0.3463755707762556,8760,37.5111295,-78.91198683,51009010200,102
2015,32412381,RIVERVIL,LOAD,37.833638127853874,33.339051369863014,4.148211187214611,0.3463755707762556,8760,37.5111295,-78.91198683,51009010200,102
2015,32412383,ROANELST,LOAD,34.13815296803653,33.339051369863014,1.0169006849315072,-0.2177990867579909,8760,37.27560807,-79.99904598,51770000900,9
2015,32412385,ROANELST,LOAD,34.13815296803653,33.339051369863014,1.0169006849315072,-0.2177990867579909,8760,37.27560807,-79.99904598,51770000900,9
2015,32412387,ROANELST,LOAD,34.13785844748858,33.339051369863014,1.0168847031963475,-0.2180776255707763,8760,37.27560807,-79.99904598,51770000900,9
2015,32412389,ROANOKE,LOAD,34.257618721461185,33.339051369863014,1.200486301369862,-0.2819189497716897,8760,37.25039131,-79.9208591,51770002800,28
2015,32412407,ROCKCAST,LOAD,35.22106164383562,33.339051369863014,2.4920559360730614,-0.6100456621004565,8760,37.13219084,-79.57128068,51019030501,305.01
2015,32412459,RUSTBURG,LOAD,36.32802739726029,33.339051369863014,3.515529680365295,-0.5265536529680361,8760,37.27718258,-79.10626852,51031020101,201.01
2015,32412473,SALTVILL,LOAD,30.86341095890412,33.339051369863014,-1.2357248858447465,-1.2399155251141558,8760,36.89548797,-81.75334542,51173030200,302
2015,32412475,SALTVILL,LOAD,30.863284246575347,33.339051369863014,-1.2355730593607284,-1.240194063926941,8760,36.89548797,-81.75334542,51173030200,302
2015,32412515,SCHRISTI,LOAD,33.61124429223745,33.339051369863014,0.6234063926940636,-0.3512134703196347,8760,37.1192675,-80.39790868,51121021000,210
2015,32412561,SHANNON,LOAD,30.898470319634686,33.339051369863014,-1.6261392694063908,-0.8144417808219176,8760,37.88256715,-78.04595556,51075400500,4005
2015,32412571,SHAWSVIL,LOAD,33.65954109589041,33.339051369863014,0.6586404109589047,-0.3381506849315067,8760,37.14759537,-80.26555339,51121021400,214
2015,32412597,SKIMMER,LOAD,38.02501141552512,33.339051369863014,4.195771689497716,0.4901883561643836,8760,37.52011721,-79.35164297,51019030300,303
2015,32412609,SLYNCHBU,LOAD,36.7312922374429,33.339051369863014,3.866043378995434,-0.4738025114155251,8760,37.36193425,-79.17982079,51680001600,16
2015,32412611,SLYNCHBU,LOAD,36.7312922374429,33.339051369863014,3.866043378995434,-0.4738025114155251,8760,37.36193425,-79.17982079,51680001600,16
2015,32412615,SLYNCHBU,LOAD,36.863272831050246,33.339051369863014,3.837182648401823,-0.3129611872146119,8760,37.36193425,-79.17982079,51680001600,16
2015,32412617,SLYNCHBU,LOAD,36.81067922374429,33.339051369863014,3.851172374429222,-0.3795445205479452,8760,37.36193425,-79.17982079,51680001600,16
2015,32412619,SLYNCHBU,LOAD,36.81067922374429,33.339051369863014,3.851172374429222,-0.3795445205479452,8760,37.36193425,-79.17982079,51680001600,16
2015,32412685,STARKEY,LOAD,34.01802853881277,33.339051369863014,0.9925148401826488,-0.3135376712328768,8760,37.21172208,-79.9872354,51161030802,308.02
2015,32412799,TANKHILL,LOAD,33.48894406392694,33.339051369863014,0.4834897260273977,-0.3335970319634703,8760,37.00202307,-79.89815497,51067020800,208
2015,32412803,TAZEWELL,LOAD,31.79888698630137,33.339051369863014,-0.931223744292236,-0.6089406392694066,8760,37.14809388,-81.54568417,51185020300,203
2015,32412829,THORNTON,LOAD,33.78161643835615,33.339051369863014,0.6736358447488582,-0.2310707762557077,8760,36.92493006,-79.92403451,51067020700,207
2015,32412863,TRABUE,LOAD,31.05338812785386,33.339051369863014,-1.5896723744292245,-0.6959908675799089,8760,37.50726651,-77.62899297,51041100915,1009.15
2015,32412865,TRABUE,LOAD,31.05338812785386,33.339051369863014,-1.5896723744292245,-0.6959908675799089,8760,37.50726651,-77.62899297,51041100915,1009.15
2015,32412867,TRABUE,LOAD,31.05338812785386,33.339051369863014,-1.5896723744292245,-0.6959908675799089,8760,37.50726651,-77.62899297,51041100915,1009.15
2015,32412877,TURNER,LOAD,32.53125570776255,33.339051369863014,0.9033287671232864,-1.7111244292237435,8760,37.44748273,-77.30143635,51087201601,2016.01
2015,32412881,TURNER,LOAD,33.10995776255707,33.339051369863014,1.3765696347031957,-1.605663242009132,8760,37.44748273,-77.30143635,51087201601,2016.01
2015,32412919,VICKER,LOAD,33.73300114155252,33.339051369863014,0.4539360730593603,-0.059986301369863,8760,37.16524664,-80.44405861,51121021100,211
2015,32412927,VINTON,LOAD,34.22216324200914,33.339051369863014,1.208135844748858,-0.3250239726027399,8760,37.26829925,-79.86295506,51161031201,312.01
2015,32412929,VINTON,LOAD,34.22216324200914,33.339051369863014,1.208135844748858,-0.3250239726027399,8760,37.26829925,-79.86295506,51161031201,312.01
2015,32412937,WAKEFIEL,LOAD,29.968047945205484,33.339051369863014,-1.7847831050228302,-1.586220319634702,8760,36.89790269,-76.89784094,51175200100,2001
2015,32413093,WSALEM,LOAD,33.72855251141551,33.339051369863014,1.0155148401826486,-0.6260136986301367,8760,37.29987475,-80.12589238,51161030300,303
2015,32413103,WURNO,LOAD,32.83932762557078,33.339051369863014,-0.0867648401826493,-0.4129589041095889,8760,37.07469255,-80.71740545,51155210202,2102.02
2015,32413105,WURNO,LOAD,32.83932762557078,33.339051369863014,-0.0867648401826493,-0.4129589041095889,8760,37.07469255,-80.71740545,51155210202,2102.02
2015,32413115,WYTHE,LOAD,32.77796917808221,33.339051369863014,-0.5292408675799086,-0.0318413242009131,8760,36.9484324,-81.06049947,51197050200,502
2015,32413117,WYTHE,LOAD,32.66018949771688,33.339051369863014,-0.5292397260273973,-0.1496221461187215,8760,36.9484324,-81.06049947,51197050200,502
2015,32416457,PHILPOTT,LOAD,32.94700570776254,33.339051369863014,-0.0670251141552515,-0.3250205479452055,8760,36.77607146,-80.02717068,51089011200,112
2015,33884119,RIVERTON,LOAD,36.070607305936086,33.339051369863014,2.7749086757990873,-0.0433527397260274,8760,38.96540748,-78.17722791,51187020200,202
2015,34885183,ACCA,LOAD,36.783633561643846,33.339051369863014,3.2297397260274,0.2148424657534245,8760,37.57993938,-77.47755036,51087200502,2005.02
2015,34885185,ACCA,LOAD,36.82042808219179,33.339051369863014,3.229742009132423,0.251634703196347,8760,37.57993938,-77.47755036,51087200502,2005.02
2015,34885187,ACCA,LOAD,36.84213127853883,33.339051369863014,3.229739726027401,0.2733401826484019,8760,37.57993938,-77.47755036,51087200502,2005.02
